contract_address,owner,tx_id,tx_hash,block_number,block_hash,network,tx_index,log_index
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,0,0xa8d44c6a8bc10f5171d03bfd921a25b7eeb95e4b433a019d9a9e0637b11834c4,55571477,0x9fbc9e402303272a6ca394286b0bebdaf1923cb73a823ab282ccc9538c9c1ded,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0x787ec23276d87df482553a1c03bd9c8db52f4bda,0,0xaa8a4f01e6728a2454666800225a57ca546c961c412a558da0762b6dbf5db232,55573519,0x61b5a97b0e363f78c8f7a157ee567e43c14d40270fcff5bbb65c852df05a5992,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0x787ec23276d87df482553a1c03bd9c8db52f4bda,1,0x5609043f7e401f33df56ff1e57596dd9c251f9b6e3126176808215208a2fa44e,56006007,0x0bb7a18876e9c40dd41a4d39ed28c3bcfb8dfc1c4dd8e74c6ea993d18cd57ba3,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0x787ec23276d87df482553a1c03bd9c8db52f4bda,1,0x5609043f7e401f33df56ff1e57596dd9c251f9b6e3126176808215208a2fa44e,56006007,0x0bb7a18876e9c40dd41a4d39ed28c3bcfb8dfc1c4dd8e74c6ea993d18cd57ba3,alfajores
